,regressor,utility_function,trial,iteration,candidates_value,target_value,uq_correction,mae,r2,mse,mape,rmse,scc,mis_area,ence,cv,oc
24,XGBOOST,EI,0,24,[4.700480365792417],8.460034306352648,None,1.6042341977818417,0.5153353439755934,6.1187233582242975,1.3105882037059602,2.4736053359871897,0.584917338634277,0.26686904490938596,0.8490713823692483,0.37879372,0.6359882946963564
25,XGBOOST,EI,0,25,[3.0445224381996137],8.460034306352648,None,1.591394636782252,0.5272310574340557,5.860584669861374,1.5014528543082477,2.420864446816751,0.43776832262565385,0.2846108140225787,1.0323308483119784,0.43018848,0.6359882946963564
26,XGBOOST,EI,0,26,[3.449987546466508],8.460034306352648,None,1.5668883676498622,0.5284388601488147,5.871682620251758,1.3038468835041246,2.423155508887483,0.43531583902551013,0.261437908496732,0.8350983856374565,0.43526843,0.6359882946963564
27,XGBOOST,EI,0,27,[2.9444389791664403],8.460034306352648,None,1.5321678799108736,0.5368816003982835,5.752750441256715,1.555844356132819,2.3984891997373503,0.45248322422651616,0.24539512774806896,0.8333347988578316,0.4442633,0.6359882946963564
28,XGBOOST,EI,0,28,[3.4965075617695107],8.460034306352648,None,1.5467076153399004,0.5248426269905708,5.889481315122139,1.4662514070441914,2.4268253573593093,0.40343355222364174,0.2425231298553942,0.8520976437692422,0.41162324,0.6359882946963564
29,XGBOOST,EI,0,29,[3.094219219815541],8.460034306352648,None,1.4789757889929898,0.5332164240626485,5.720797669033652,1.4030134027899073,2.391818903895872,0.3617413310211986,0.17231134878193705,1.0530068060940168,0.39954352,0.6359882946963564
30,XGBOOST,EI,0,30,[0.2070141685713179],8.460034306352648,None,1.3220036997584694,0.590946333265449,4.609895623755582,0.8126771667769086,2.14706674878905,0.4500307406263725,0.13871221285349064,0.5782731786887926,0.46001887,0.6359882946963564
31,XGBOOST,EI,0,31,[4.762173935652457],8.460034306352648,None,1.287536721523666,0.5909228993980149,4.575861333348816,0.7692673734582066,2.13912630140177,0.3445739458201926,0.11205224666276235,0.6018961862745217,0.3936121,0.6359882946963564
32,XGBOOST,EI,0,32,[4.356708826689592],8.460034306352648,None,1.3113706799184532,0.5812847260973542,4.658429884134693,0.7321845148068351,2.158339612789121,0.462293158627091,0.15617948409745191,0.6017506551784115,0.4828893,0.6359882946963564
33,XGBOOST,EI,0,33,[5.241747014530542],8.460034306352648,None,1.2940840566929608,0.5904073867276947,4.563242473771163,0.7524950584769178,2.136174729223048,0.5162477978302529,0.15758905623029185,0.5985709515724837,0.49662492,0.6359882946963564
34,XGBOOST,EI,0,34,[5.0106352940962555],8.460034306352648,None,1.2541524438367129,0.601029693129643,4.501827231488334,0.7332947173305525,2.1217509824407608,0.5481300846321212,0.14813635553782403,0.6019091062116726,0.5081227,0.6359882946963564
